Local Date,State,Outage_status
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,0
11/15/2011,NY,1
11/15/2011,NY,0
11/15/2011,NY,0
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,0
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,0
11/15/2011,NY,0
11/15/2011,NY,1
11/15/2011,NY,1
11/15/2011,NY,0
11/15/2011,NY,0
11/15/2011,NY,1
11/15/2011,NY,0
11/15/2011,NY,1
11/14/2011,NY,1
11/14/2011,NY,1
11/14/2011,NY,1
11/14/2011,NY,1
11/14/2011,NY,1
11/14/2011,NY,0
11/14/2011,NY,0
11/14/2011,NY,0
11/14/2011,NY,0
11/14/2011,NY,1
11/14/2011,NY,1
11/14/2011,NY,1
11/14/2011,NY,0
11/14/2011,NY,1
11/14/2011,NY,1
11/14/2011,NY,0
11/14/2011,NY,1
11/14/2011,NY,1
11/14/2011,NY,0
11/14/2011,NY,1
11/14/2011,NY,0
11/14/2011,NY,1
11/14/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,0
11/13/2011,NY,1
11/13/2011,NY,0
11/13/2011,NY,1
11/13/2011,NY,0
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,0
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,0
11/13/2011,NY,0
11/13/2011,NY,1
11/13/2011,NY,0
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,0
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,1
11/13/2011,NY,1
11/12/2011,NY,0
11/12/2011,NY,0
11/12/2011,NY,1
11/12/2011,NY,0
11/12/2011,NY,0
11/12/2011,NY,1
11/12/2011,NY,1
11/12/2011,NY,1
11/12/2011,NY,1
11/12/2011,NY,1
11/12/2011,NY,1
11/12/2011,NY,1
11/12/2011,NY,1
11/12/2011,NY,1
11/12/2011,NY,0
11/12/2011,NY,0
11/12/2011,NY,1
11/12/2011,NY,1
11/12/2011,NY,1
11/12/2011,NY,1
11/11/2011,NY,0
11/11/2011,NY,1
11/11/2011,NY,1
11/11/2011,NY,0
11/11/2011,NY,0
11/11/2011,NY,1
11/11/2011,NY,1
11/11/2011,NY,1
11/11/2011,NY,0
11/11/2011,NY,1
11/11/2011,NY,1
11/11/2011,NY,1
11/11/2011,NY,1
11/11/2011,NY,0
11/11/2011,NY,1
11/11/2011,NY,1
11/11/2011,NY,0
11/11/2011,NY,1
11/11/2011,NY,0
11/11/2011,NY,1
11/11/2011,NY,1
11/11/2011,NY,1
11/11/2011,NY,0
11/11/2011,NY,1
11/11/2011,NY,0
11/11/2011,NY,0
11/11/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,0
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,0
11/10/2011,NY,0
11/10/2011,NY,0
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,0
11/10/2011,NY,0
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,1
11/10/2011,NY,0
11/10/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,0
11/09/2011,NY,1
11/09/2011,NY,0
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,0
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,0
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,0
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,0
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,1
11/09/2011,NY,0
11/09/2011,NY,0
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,0
11/08/2011,NY,1
11/08/2011,NY,0
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,0
11/08/2011,NY,1
11/08/2011,NY,0
11/08/2011,NY,1
11/08/2011,NY,0
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,0
11/08/2011,NY,1
11/08/2011,NY,0
11/08/2011,NY,0
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,1
11/08/2011,NY,0
11/08/2011,NY,1
11/07/2011,NY,0
11/07/2011,NY,1
11/07/2011,NY,0
11/07/2011,NY,0
11/07/2011,NY,0
11/07/2011,NY,0
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,0
11/07/2011,NY,0
11/07/2011,NY,0
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,0
11/07/2011,NY,1
11/07/2011,NY,0
11/07/2011,NY,1
11/07/2011,NY,0
11/07/2011,NY,1
11/07/2011,NY,0
11/07/2011,NY,0
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,0
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,0
11/07/2011,NY,1
11/07/2011,NY,1
11/07/2011,NY,0
11/07/2011,NY,1
11/06/2011,NY,0
11/06/2011,NY,0
11/06/2011,NY,1
11/06/2011,NY,1
11/06/2011,NY,1
11/06/2011,NY,1
11/06/2011,NY,1
11/06/2011,NY,1
11/06/2011,NY,0
11/06/2011,NY,0
11/06/2011,NY,0
11/06/2011,NY,1
11/06/2011,NY,0
11/06/2011,NY,0
11/06/2011,NY,0
11/06/2011,NY,0
11/06/2011,NY,1
11/06/2011,NY,1
11/06/2011,NY,1
11/06/2011,NY,1
11/06/2011,NY,1
11/06/2011,NY,1
11/06/2011,NY,0
11/06/2011,NY,1
11/06/2011,NY,0
11/05/2011,NY,1
11/05/2011,NY,0
11/05/2011,NY,1
11/05/2011,NY,1
11/05/2011,NY,0
11/05/2011,NY,0
11/05/2011,NY,1
11/05/2011,NY,1
11/05/2011,NY,0
11/05/2011,NY,1
11/05/2011,NY,1
11/05/2011,NY,1
11/05/2011,NY,0
11/05/2011,NY,1
11/05/2011,NY,0
11/05/2011,NY,0
11/05/2011,NY,1
11/05/2011,NY,1
11/05/2011,NY,0
11/05/2011,NY,0
11/05/2011,NY,1
11/05/2011,NY,1
11/05/2011,NY,1
11/05/2011,NY,1
11/05/2011,NY,0
11/05/2011,NY,0
11/05/2011,NY,0
11/05/2011,NY,0
11/05/2011,NY,0
11/05/2011,NY,0
11/05/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,0
11/04/2011,NY,0
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,0
11/04/2011,NY,0
11/04/2011,NY,0
11/04/2011,NY,0
11/04/2011,NY,0
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,0
11/04/2011,NY,0
11/04/2011,NY,0
11/04/2011,NY,0
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,0
11/04/2011,NY,0
11/04/2011,NY,1
11/04/2011,NY,1
11/04/2011,NY,0
11/04/2011,NY,1
11/04/2011,NY,0
11/04/2011,NY,1
11/04/2011,NY,0
11/04/2011,NY,0
11/04/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,1
11/03/2011,NY,1
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,0
11/03/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,1
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,1
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,0
11/02/2011,NY,1
11/02/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,0
11/01/2011,NY,1
11/01/2011,NY,0
11/01/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,1
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,0
10/31/2011,NY,1
07/26/2012,NY,1
07/28/2012,NY,1
07/28/2012,NY,1
07/18/2012,NY,0
07/22/2012,NY,1
07/27/2012,NY,0
07/26/2012,NY,1
07/10/2012,NY,1
07/26/2012,NY,1
07/29/2012,NY,1
07/24/2012,NY,1
07/27/2012,NY,1
07/26/2012,NY,1
07/18/2012,NY,0
07/26/2012,NY,1
07/26/2012,NY,1
07/22/2012,NY,0
07/26/2012,NY,0
07/18/2012,NY,0
07/30/2012,NY,0
07/12/2012,NY,0
07/15/2012,NY,1
07/14/2012,NY,1
07/29/2012,NY,1
07/19/2012,NY,1
07/26/2012,NY,1
07/26/2012,NY,1
07/22/2012,NY,0
07/26/2012,NY,0
07/26/2012,NY,1
07/25/2012,NY,1
07/01/2012,NY,0
07/26/2012,NY,1
07/18/2012,NY,0
07/26/2012,NY,1
07/23/2012,NY,1
07/26/2012,NY,1
07/18/2012,NY,1
07/18/2012,NY,0
07/26/2012,NY,1
07/26/2012,NY,1
07/24/2012,NY,0
07/30/2012,NY,1
07/26/2012,NY,1
07/27/2012,NY,1
07/26/2012,NY,1
07/15/2012,NY,1
07/24/2012,NY,1
07/26/2012,NY,1
07/26/2012,NY,1
07/09/2012,NY,0
07/26/2012,NY,1
07/28/2012,NY,1
07/25/2012,NY,1
07/05/2012,NY,1
07/28/2012,NY,1
07/24/2012,NY,1
07/16/2012,NY,0
07/14/2012,NY,0
07/26/2012,NY,1
07/19/2012,NY,1
07/26/2012,NY,1
07/26/2012,NY,1
07/18/2012,NY,1
07/29/2012,NY,1
07/27/2012,NY,1
07/16/2012,NY,0
07/26/2012,NY,0
07/16/2012,NY,1
07/26/2012,NY,1
07/18/2012,NY,1
07/26/2012,NY,1
07/18/2012,NY,0
07/18/2012,NY,1
07/18/2012,NY,1
07/26/2012,NY,0
07/18/2012,NY,0
07/18/2012,NY,0
07/02/2012,NY,0
07/30/2012,NY,1
07/29/2012,NY,1
07/08/2012,NY,1
07/21/2012,NY,1
07/17/2012,NY,0
07/27/2012,NY,0
07/26/2012,NY,1
07/15/2012,NY,0
07/26/2012,NY,1
07/13/2012,NY,1
07/18/2012,NY,1
07/13/2012,NY,0
07/18/2012,NY,1
07/18/2012,NY,1
07/18/2012,NY,1
12/19/2012,NY,1
12/09/2012,NY,1
12/08/2012,NY,0
12/14/2012,NY,1
12/28/2012,NY,1
12/12/2012,NY,1
12/05/2012,NY,1
12/26/2012,NY,1
12/22/2012,NY,1
12/13/2012,NY,1
11/30/2012,NY,1
12/26/2012,NY,0
12/24/2012,NY,0
12/12/2012,NY,0
11/30/2012,NY,1
12/14/2012,NY,1
12/25/2012,NY,0
12/24/2012,NY,0
12/16/2012,NY,0
12/16/2012,NY,1
12/08/2012,NY,0
12/06/2012,NY,1
12/29/2012,NY,1
12/29/2012,NY,0
12/29/2012,NY,1
12/19/2012,NY,0
12/24/2012,NY,0
12/16/2012,NY,1
12/28/2012,NY,1
12/30/2012,NY,1
12/21/2012,NY,0
12/21/2012,NY,0
12/18/2012,NY,1
12/14/2012,NY,0
12/20/2012,NY,1
12/23/2012,NY,0
12/24/2012,NY,0
11/22/2012,NY,0
12/08/2012,NY,0
12/18/2012,NY,1
12/27/2012,NY,1
12/13/2012,NY,1
12/07/2012,NY,1
12/30/2012,NY,1
12/22/2012,NY,0
12/26/2012,NY,1
12/27/2012,NY,0
12/12/2012,NY,1
12/02/2012,NY,0
12/18/2012,NY,1
12/12/2012,NY,1
12/11/2012,NY,1
12/14/2012,NY,1
12/21/2012,NY,0
12/07/2012,NY,1
12/20/2012,NY,1
12/29/2012,NY,1
12/18/2012,NY,1
12/29/2012,NY,1
12/29/2012,NY,1
12/26/2012,NY,1
12/24/2012,NY,1
12/21/2012,NY,1
12/21/2012,NY,1
12/19/2012,NY,1
12/14/2012,NY,1
12/13/2012,NY,0
12/13/2012,NY,1
12/13/2012,NY,1
12/12/2012,NY,1
12/12/2012,NY,0
12/12/2012,NY,1
12/12/2012,NY,1
12/09/2012,NY,1
12/09/2012,NY,1
12/07/2012,NY,1
12/04/2012,NY,0
11/29/2012,NY,1
11/28/2012,NY,1
11/25/2012,NY,0
11/25/2012,NY,1
11/20/2012,NY,0
11/20/2012,NY,0
11/19/2012,NY,1
11/19/2012,NY,0
11/17/2012,NY,0
11/17/2012,NY,0
11/17/2012,NY,0
11/16/2012,NY,1
11/14/2012,NY,1
11/14/2012,NY,1
11/12/2012,NY,0
11/12/2012,NY,0
11/11/2012,NY,0
11/10/2012,NY,0
11/09/2012,NY,0
11/09/2012,NY,0
11/07/2012,NY,0
11/07/2012,NY,0
11/07/2012,NY,1
11/07/2012,NY,1
11/07/2012,NY,1
11/07/2012,NY,1
11/07/2012,NY,0
11/07/2012,NY,1
11/07/2012,NY,1
11/07/2012,NY,1
11/07/2012,NY,0
11/07/2012,NY,1
11/07/2012,NY,1
11/07/2012,NY,0
11/07/2012,NY,0
11/07/2012,NY,0
11/07/2012,NY,1
11/06/2012,NY,0
11/06/2012,NY,0
11/06/2012,NY,1
11/05/2012,NY,0
11/05/2012,NY,0
11/05/2012,NY,0
11/05/2012,NY,1
11/05/2012,NY,0
11/05/2012,NY,0
11/04/2012,NY,0
11/04/2012,NY,1
11/04/2012,NY,1
11/04/2012,NY,1
11/04/2012,NY,0
11/04/2012,NY,0
11/04/2012,NY,0
11/04/2012,NY,1
11/04/2012,NY,1
11/03/2012,NY,0
11/03/2012,NY,0
11/03/2012,NY,0
11/03/2012,NY,1
11/03/2012,NY,0
11/03/2012,NY,1
11/03/2012,NY,1
11/03/2012,NY,0
11/03/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,1
11/02/2012,NY,0
11/02/2012,NY,1
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,1
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,1
11/02/2012,NY,0
11/02/2012,NY,1
11/02/2012,NY,0
11/02/2012,NY,0
11/02/2012,NY,0
11/01/2012,NY,1
11/01/2012,NY,0
11/01/2012,NY,0
11/01/2012,NY,1
11/01/2012,NY,0
11/01/2012,NY,0
11/01/2012,NY,1
11/01/2012,NY,0
11/01/2012,NY,0
11/01/2012,NY,0
11/01/2012,NY,0
11/01/2012,NY,0
10/31/2012,NY,0
10/31/2012,NY,0
10/31/2012,NY,0
10/31/2012,NY,0
10/31/2012,NY,0
10/31/2012,NY,0
10/31/2012,NY,0
10/31/2012,NY,0
10/31/2012,NY,0
10/31/2012,NY,1
10/31/2012,NY,0
10/31/2012,NY,0
10/31/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,1
10/30/2012,NY,0
10/30/2012,NY,1
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,1
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,1
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,0
10/30/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,1
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,1
10/29/2012,NY,1
10/29/2012,NY,0
10/29/2012,NY,1
10/28/2012,NY,0
10/28/2012,NY,0
10/28/2012,NY,1
10/28/2012,NY,1
10/28/2012,NY,1
10/28/2012,NY,1
10/28/2012,NY,1
10/28/2012,NY,1
10/28/2012,NY,1
10/28/2012,NY,0
10/28/2012,NY,1
10/28/2012,NY,1
10/27/2012,NY,1
10/27/2012,NY,1
10/27/2012,NY,1
10/27/2012,NY,1
10/26/2012,NY,1
10/25/2012,NY,1
10/25/2012,NY,0
10/25/2012,NY,1
10/22/2012,NY,1
10/22/2012,NY,1
10/18/2012,NY,1
10/17/2012,NY,0
10/16/2012,NY,1
10/16/2012,NY,1
10/16/2012,NY,0
10/15/2012,NY,0
10/13/2012,NY,1
10/11/2012,NY,0
10/10/2012,NY,0
10/09/2012,NY,1
10/07/2012,NY,1
10/04/2012,NY,1
10/03/2012,NY,1
10/02/2012,NY,1
09/27/2012,NY,1
09/24/2012,NY,1
09/21/2012,NY,1
09/18/2012,NY,0
09/17/2012,NY,1
09/16/2012,NY,1
09/14/2012,NY,1
09/13/2012,NY,1
09/13/2012,NY,0
09/13/2012,NY,1
09/10/2012,NY,1
09/10/2012,NY,1
09/08/2012,NY,1
09/08/2012,NY,1
09/06/2012,NY,1
09/05/2012,NY,0
09/04/2012,NY,1
09/04/2012,NY,1
09/01/2012,NY,1
09/01/2012,NY,1
08/28/2012,NY,1
08/26/2012,NY,1
08/14/2012,NY,1
08/14/2012,NY,1
08/11/2012,NY,1
08/10/2012,NY,1
08/10/2012,NY,1
08/09/2012,NY,1
08/09/2012,NY,0
08/08/2012,NY,1
08/08/2012,NY,1
08/07/2012,NY,1
08/05/2012,NY,0
08/05/2012,NY,0
08/03/2012,NY,1
08/03/2012,NY,1
08/02/2012,NY,1
08/02/2012,NY,1
08/02/2012,NY,1
08/01/2012,NY,0
08/01/2012,NY,1
07/31/2012,NY,1
07/31/2012,NY,1
